Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP001562,Male,Yes,0,Graduate,No,79330,0,2750,720,1,Urban,N
LP001565,Male,Yes,1,Graduate,No,30890,12800,1210,720,0,Semiurban,N
LP001570,Male,Yes,2,Graduate,No,41670,14470,1580,720,1,Rural,Y
LP001572,Male,Yes,0,Graduate,No,93230,0,750,360,1,Urban,Y
LP001574,Male,Yes,0,Graduate,No,37070,31660,1820,0,1,Rural,Y
LP001577,Female,Yes,0,Graduate,No,45830,0,1120,720,1,Rural,N
LP001578,Male,Yes,0,Graduate,No,24390,33330,1290,720,1,Rural,Y
LP001579,Male,No,0,Graduate,No,22370,0,630,960,0,Semiurban,N
LP001580,Male,Yes,2,Graduate,No,80000,0,2000,720,1,Semiurban,Y
LP001581,Male,Yes,0,Not Graduate,,18200,17690,950,720,1,Rural,Y
LP001585,,Yes,3+,Graduate,No,517630,0,7000,600,1,Urban,Y
LP001586,Male,Yes,3+,Not Graduate,No,35220,0,810,360,1,Rural,N
LP001594,Male,Yes,0,Graduate,No,57080,56250,1870,720,1,Semiurban,Y
LP001603,Male,Yes,0,Not Graduate,Yes,43440,7360,870,720,1,Semiurban,N
LP001606,Male,Yes,0,Graduate,No,34970,19640,1160,720,1,Rural,Y
LP001608,Male,Yes,2,Graduate,No,20450,16190,1010,720,1,Rural,Y
LP001610,Male,Yes,3+,Graduate,No,55160,113000,4950,720,0,Semiurban,N
LP001616,Male,Yes,1,Graduate,No,37500,0,1160,720,1,Semiurban,Y
LP001630,Male,No,0,Not Graduate,No,23330,14510,1020,960,0,Urban,N
LP001633,Male,Yes,1,Graduate,No,64000,72500,1800,720,0,Urban,N
LP001634,Male,No,0,Graduate,No,19160,50630,670,720,,Rural,N
LP001636,Male,Yes,0,Graduate,No,46000,0,730,360,1,Semiurban,Y
LP001637,Male,Yes,1,Graduate,No,338460,0,2600,720,1,Semiurban,N
LP001639,Female,Yes,0,Graduate,No,36250,0,1080,720,1,Semiurban,Y
LP001640,Male,Yes,0,Graduate,Yes,391470,47500,1200,720,1,Semiurban,Y
LP001641,Male,Yes,1,Graduate,Yes,21780,0,660,600,0,Rural,N
LP001643,Male,Yes,0,Graduate,No,23830,21380,580,720,,Rural,Y
LP001644,,Yes,0,Graduate,Yes,6740,52960,1680,720,1,Rural,Y
LP001647,Male,Yes,0,Graduate,No,93280,0,1880,360,1,Rural,Y
LP001653,Male,No,0,Not Graduate,No,48850,0,480,720,1,Rural,Y
LP001656,Male,No,0,Graduate,No,120000,0,1640,720,1,Semiurban,N
LP001657,Male,Yes,0,Not Graduate,No,60330,0,1600,720,1,Urban,N
LP001658,Male,No,0,Graduate,No,38580,0,760,720,1,Semiurban,Y
LP001664,Male,No,0,Graduate,No,41910,0,1200,720,1,Rural,Y
LP001665,Male,Yes,1,Graduate,No,31250,25830,1700,720,1,Semiurban,N
LP001666,Male,No,0,Graduate,No,83330,37500,1870,720,1,Rural,Y
LP001669,Female,No,0,Not Graduate,No,19070,23650,1200,0,1,Urban,Y
LP001671,Female,Yes,0,Graduate,No,34160,28160,1130,720,,Semiurban,Y
LP001673,Male,No,0,Graduate,Yes,110000,0,830,720,1,Urban,N
LP001674,Male,Yes,1,Not Graduate,No,26000,25000,900,720,1,Semiurban,Y
LP001677,Male,No,2,Graduate,No,49230,0,1660,720,0,Semiurban,Y
LP001682,Male,Yes,3+,Not Graduate,No,39920,0,0,360,1,Urban,N
LP001688,Male,Yes,1,Not Graduate,No,35000,10830,1350,720,1,Urban,Y
LP001691,Male,Yes,2,Not Graduate,No,39170,0,1240,720,1,Semiurban,Y
LP001692,Female,No,0,Not Graduate,No,44080,0,1200,720,1,Semiurban,Y
LP001693,Female,No,0,Graduate,No,32440,0,800,720,1,Urban,Y
LP001698,Male,No,0,Not Graduate,No,39750,25310,550,720,1,Rural,Y
LP001699,Male,No,0,Graduate,No,24790,0,590,720,1,Urban,Y
LP001702,Male,No,0,Graduate,No,34180,0,1270,720,1,Semiurban,N
LP001708,Female,No,0,Graduate,No,100000,0,2140,720,1,Semiurban,N
LP001711,Male,Yes,3+,Graduate,No,34300,12500,1280,720,0,Semiurban,N
LP001713,Male,Yes,1,Graduate,Yes,77870,0,2400,720,1,Urban,Y
LP001715,Male,Yes,3+,Not Graduate,Yes,57030,0,1300,720,1,Rural,Y
LP001716,Male,Yes,0,Graduate,No,31730,30210,1370,720,1,Urban,Y
LP001720,Male,Yes,3+,Not Graduate,No,38500,9830,1000,720,1,Semiurban,Y
LP001722,Male,Yes,0,Graduate,No,1500,18000,1350,720,1,Rural,N
LP001726,Male,Yes,0,Graduate,No,37270,17750,1310,720,1,Semiurban,Y
LP001732,Male,Yes,2,Graduate,,50000,0,720,720,0,Semiurban,N
LP001734,Female,Yes,2,Graduate,No,42830,23830,1270,720,,Semiurban,Y
LP001736,Male,Yes,0,Graduate,No,22210,0,600,720,0,Urban,N
LP001743,Male,Yes,2,Graduate,No,40090,17170,1160,720,1,Semiurban,Y
LP001744,Male,No,0,Graduate,No,29710,27910,1440,720,1,Semiurban,Y
LP001749,Male,Yes,0,Graduate,No,75780,10100,1750,0,1,Semiurban,Y
LP001750,Male,Yes,0,Graduate,No,62500,0,1280,720,1,Semiurban,Y
LP001751,Male,Yes,0,Graduate,No,32500,0,1700,720,1,Rural,N
LP001754,Male,Yes,,Not Graduate,Yes,47350,0,1380,720,1,Urban,N
LP001758,Male,Yes,2,Graduate,No,62500,16950,2100,720,1,Semiurban,Y
LP001760,Male,,,Graduate,No,47580,0,1580,960,1,Semiurban,Y
LP001761,Male,No,0,Graduate,Yes,64000,0,2000,720,1,Rural,Y
LP001765,Male,Yes,1,Graduate,No,24910,20540,1040,720,1,Semiurban,Y
LP001768,Male,Yes,0,Graduate,,37160,0,420,360,1,Rural,Y
LP001770,Male,No,0,Not Graduate,No,31890,25980,1200,0,1,Rural,Y
LP001776,Female,No,0,Graduate,No,83330,0,2800,720,1,Semiurban,Y
LP001778,Male,Yes,1,Graduate,No,31550,17790,1400,720,1,Semiurban,Y
LP001784,Male,Yes,1,Graduate,No,55000,12600,1700,720,1,Rural,Y
LP001786,Male,Yes,0,Graduate,,57460,0,2550,720,,Urban,N
LP001788,Female,No,0,Graduate,Yes,34630,0,1220,720,,Urban,Y
LP001790,Female,No,1,Graduate,No,38120,0,1120,720,1,Rural,Y
LP001792,Male,Yes,1,Graduate,No,33150,0,960,720,1,Semiurban,Y
LP001798,Male,Yes,2,Graduate,No,58190,50000,1200,720,1,Rural,Y
LP001800,Male,Yes,1,Not Graduate,No,25100,19830,1400,360,1,Urban,N
LP001806,Male,No,0,Graduate,No,29650,57010,1550,120,1,Urban,Y
LP001807,Male,Yes,2,Graduate,Yes,62500,13000,1080,720,1,Rural,Y
LP001811,Male,Yes,0,Not Graduate,No,34060,44170,1230,720,1,Semiurban,Y
LP001813,Male,No,0,Graduate,Yes,60500,43330,1200,360,1,Urban,N
LP001814,Male,Yes,2,Graduate,No,97030,0,1120,720,1,Urban,Y
LP001819,Male,Yes,1,Not Graduate,No,66080,0,1370,360,1,Urban,Y
LP001824,Male,Yes,1,Graduate,No,28820,18430,1230,960,1,Semiurban,Y
LP001825,Male,Yes,0,Graduate,No,18090,18680,900,720,1,Urban,Y
LP001835,Male,Yes,0,Not Graduate,No,16680,38900,2010,720,0,Semiurban,N
LP001836,Female,No,2,Graduate,No,34270,0,1380,720,1,Urban,N
LP001841,Male,No,0,Not Graduate,Yes,25830,21670,1040,720,1,Rural,Y
LP001843,Male,Yes,1,Not Graduate,No,26610,71010,2790,360,1,Semiurban,Y
LP001844,Male,No,0,Graduate,Yes,162500,0,1920,720,0,Urban,N
LP001846,Female,No,3+,Graduate,No,30830,0,2550,720,1,Rural,Y
LP001849,Male,No,0,Not Graduate,No,60450,0,1150,720,0,Rural,N
LP001854,Male,Yes,3+,Graduate,No,52500,0,940,720,1,Urban,N
LP001859,Male,Yes,0,Graduate,No,146830,21000,3040,720,1,Rural,N
LP001864,Male,Yes,3+,Not Graduate,No,49310,0,1280,720,,Semiurban,N
LP001865,Male,Yes,1,Graduate,No,60830,42500,3300,720,,Urban,Y
LP001868,Male,No,0,Graduate,No,20600,22090,1340,720,1,Semiurban,Y
LP001870,Female,No,1,Graduate,No,34810,0,1550,72,1,Semiurban,N
LP001871,Female,No,0,Graduate,No,72000,0,1200,720,1,Rural,Y
LP001872,Male,No,0,Graduate,Yes,51660,0,1280,720,1,Semiurban,Y
LP001875,Male,No,0,Graduate,No,40950,34470,1510,720,1,Rural,Y
LP001877,Male,Yes,2,Graduate,No,47080,13870,1500,720,1,Semiurban,Y
LP001882,Male,Yes,3+,Graduate,No,43330,18110,1600,720,0,Urban,Y
LP001883,Female,No,0,Graduate,,34180,0,1350,720,1,Rural,N
LP001884,Female,No,1,Graduate,No,28760,15600,900,720,1,Urban,Y
LP001888,Female,No,0,Graduate,No,32370,0,300,720,1,Urban,Y
LP001891,Male,Yes,0,Graduate,No,111460,0,1360,720,1,Urban,Y
LP001892,Male,No,0,Graduate,No,28330,18570,1260,720,1,Rural,Y
LP001894,Male,Yes,0,Graduate,No,26200,22230,1500,720,1,Semiurban,Y
LP001896,Male,Yes,2,Graduate,No,39000,0,900,720,1,Semiurban,Y
LP001900,Male,Yes,1,Graduate,No,27500,18420,1150,720,1,Semiurban,Y
LP001903,Male,Yes,0,Graduate,No,39930,32740,2070,720,1,Semiurban,Y
LP001904,Male,Yes,0,Graduate,No,31030,13000,800,720,1,Urban,Y
LP001907,Male,Yes,0,Graduate,No,145830,0,4360,720,1,Semiurban,Y
LP001908,Female,Yes,0,Not Graduate,No,41000,0,1240,720,,Rural,Y
LP001910,Male,No,1,Not Graduate,Yes,40530,24260,1580,720,0,Urban,N
LP001914,Male,Yes,0,Graduate,No,39270,8000,1120,720,1,Semiurban,Y
LP001915,Male,Yes,2,Graduate,No,23010,9857.99988,780,360,1,Urban,Y
LP001917,Female,No,0,Graduate,No,18110,16660,540,720,1,Urban,Y
LP001922,Male,Yes,0,Graduate,No,206670,0,0,720,1,Rural,N
LP001924,Male,No,0,Graduate,No,31580,30530,890,720,1,Rural,Y
LP001925,Female,No,0,Graduate,Yes,26000,17170,990,600,1,Semiurban,N
LP001926,Male,Yes,0,Graduate,No,37040,20000,1200,720,1,Rural,Y
LP001931,Female,No,0,Graduate,No,41240,0,1150,720,1,Semiurban,Y
LP001935,Male,No,0,Graduate,No,95080,0,1870,720,1,Rural,Y
LP001936,Male,Yes,0,Graduate,No,30750,24160,1390,720,1,Rural,Y
LP001938,Male,Yes,2,Graduate,No,44000,0,1270,720,0,Semiurban,N
LP001940,Male,Yes,2,Graduate,No,31530,15600,1340,720,1,Urban,Y
LP001945,Female,No,,Graduate,No,54170,0,1430,960,0,Urban,N
LP001947,Male,Yes,0,Graduate,No,23830,33340,1720,720,1,Semiurban,Y
LP001949,Male,Yes,3+,Graduate,,44160,12500,1100,720,1,Urban,Y
LP001953,Male,Yes,1,Graduate,No,68750,0,2000,720,1,Semiurban,Y
LP001954,Female,Yes,1,Graduate,No,46660,0,1350,720,1,Urban,Y
LP001955,Female,No,0,Graduate,No,50000,25410,1510,960,1,Rural,N
LP001963,Male,Yes,1,Graduate,No,20140,29250,1130,720,1,Urban,N
LP001964,Male,Yes,0,Not Graduate,No,18000,29340,930,720,0,Urban,N
LP001972,Male,Yes,,Not Graduate,No,28750,17500,1050,720,1,Semiurban,Y
LP001974,Female,No,0,Graduate,No,50000,0,1320,720,1,Rural,Y
LP001977,Male,Yes,1,Graduate,No,16250,18030,960,720,1,Urban,Y
LP001978,Male,No,0,Graduate,No,40000,25000,1400,720,1,Rural,Y
LP001990,Male,No,0,Not Graduate,No,20000,0,0,720,1,Urban,N
LP001993,Female,No,0,Graduate,No,37620,16660,1350,720,1,Rural,Y
LP001994,Female,No,0,Graduate,No,24000,18630,1040,720,0,Urban,N
LP001996,Male,No,0,Graduate,No,202330,0,4800,720,1,Rural,N
LP001998,Male,Yes,2,Not Graduate,No,76670,0,1850,720,,Rural,Y
LP002002,Female,No,0,Graduate,No,29170,0,840,720,1,Semiurban,Y
LP002004,Male,No,0,Not Graduate,No,29270,24050,1110,720,1,Semiurban,Y
LP002006,Female,No,0,Graduate,No,25070,0,560,720,1,Rural,Y
LP002008,Male,Yes,2,Graduate,Yes,57460,0,1440,168,,Rural,Y
LP002024,,Yes,0,Graduate,No,24730,18430,1590,720,1,Rural,N
LP002031,Male,Yes,1,Not Graduate,No,33990,16400,1110,360,1,Urban,Y
LP002035,Male,Yes,2,Graduate,No,37170,0,1200,720,1,Semiurban,Y
LP002036,Male,Yes,0,Graduate,No,20580,21340,880,720,,Urban,Y
LP002043,Female,No,1,Graduate,No,35410,0,1120,720,,Semiurban,Y
LP002050,Male,Yes,1,Graduate,Yes,100000,0,1550,720,1,Rural,N
LP002051,Male,Yes,0,Graduate,No,24000,21670,1150,720,1,Semiurban,Y
LP002053,Male,Yes,3+,Graduate,No,43420,1890,1240,720,1,Semiurban,Y
LP002054,Male,Yes,2,Not Graduate,No,36010,15900,0,720,1,Rural,Y
LP002055,Female,No,0,Graduate,No,31660,29850,1320,720,,Rural,Y
LP002065,Male,Yes,3+,Graduate,No,150000,0,3000,720,1,Rural,Y
LP002067,Male,Yes,1,Graduate,Yes,86660,49830,3760,720,0,Rural,N
LP002068,Male,No,0,Graduate,No,49170,0,1300,720,0,Rural,Y
LP002082,Male,Yes,0,Graduate,Yes,58180,21600,1840,720,1,Semiurban,Y
LP002086,Female,Yes,0,Graduate,No,43330,24510,1100,720,1,Urban,N
LP002087,Female,No,0,Graduate,No,25000,0,670,720,1,Urban,Y
LP002097,Male,No,1,Graduate,No,43840,17930,1170,720,1,Urban,Y
LP002098,Male,No,0,Graduate,No,29350,0,980,720,1,Semiurban,Y
LP002100,Male,No,,Graduate,No,28330,0,710,720,1,Urban,Y
LP002101,Male,Yes,0,Graduate,,633370,0,4900,360,1,Urban,Y
LP002103,,Yes,1,Graduate,Yes,98330,18330,1820,360,1,Urban,Y
LP002106,Male,Yes,,Graduate,Yes,55030,44900,700,0,1,Semiurban,Y
LP002110,Male,Yes,1,Graduate,,52500,6880,1600,720,1,Rural,Y
LP002112,Male,Yes,2,Graduate,Yes,25000,46000,1760,720,1,Rural,Y
LP002113,Female,No,3+,Not Graduate,No,18300,0,0,720,0,Urban,N
LP002114,Female,No,0,Graduate,No,41600,0,710,720,1,Semiurban,Y
LP002115,Male,Yes,3+,Not Graduate,No,26470,15870,1730,720,1,Rural,N
LP002116,Female,No,0,Graduate,No,23780,0,460,720,1,Rural,N
LP002119,Male,Yes,1,Not Graduate,No,45540,12290,1580,720,1,Urban,Y
LP002126,Male,Yes,3+,Not Graduate,No,31730,0,740,720,1,Semiurban,Y
LP002128,Male,Yes,2,Graduate,,25830,23300,1250,720,1,Rural,Y
LP002129,Male,Yes,0,Graduate,No,24990,24580,1600,720,1,Semiurban,Y
LP002130,Male,Yes,,Not Graduate,No,35230,32300,1520,720,0,Rural,N
LP002131,Male,Yes,2,Not Graduate,No,30830,21680,1260,720,1,Urban,Y
LP002137,Male,Yes,0,Graduate,No,63330,45830,2590,720,,Semiurban,Y
LP002138,Male,Yes,0,Graduate,No,26250,62500,1870,720,1,Rural,Y
LP002139,Male,Yes,0,Graduate,No,90830,0,2280,720,1,Semiurban,Y
LP002140,Male,No,0,Graduate,No,87500,41670,3080,720,1,Rural,N
LP002141,Male,Yes,3+,Graduate,No,26660,20830,950,720,1,Rural,Y
LP002142,Female,Yes,0,Graduate,Yes,55000,0,1050,720,0,Rural,N
LP002143,Female,Yes,0,Graduate,No,24230,5050,1300,720,1,Semiurban,Y
LP002144,Female,No,,Graduate,No,38130,0,1160,360,1,Urban,Y
LP002149,Male,Yes,2,Graduate,No,83330,31670,1650,720,1,Rural,Y
LP002151,Male,Yes,1,Graduate,No,38750,0,670,720,1,Urban,N
LP002158,Male,Yes,0,Not Graduate,No,30000,16660,1000,960,0,Urban,N
LP002160,Male,Yes,3+,Graduate,No,51670,31670,2000,720,1,Semiurban,Y
LP002161,Female,No,1,Graduate,No,47230,0,810,720,1,Semiurban,N
LP002170,Male,Yes,2,Graduate,No,50000,36670,2360,720,1,Semiurban,Y
LP002175,Male,Yes,0,Graduate,No,47500,23330,1300,720,1,Urban,Y
LP002178,Male,Yes,0,Graduate,No,30130,30330,950,600,,Urban,Y
LP002180,Male,No,0,Graduate,Yes,68220,0,1410,720,1,Rural,Y
LP002181,Male,No,0,Not Graduate,No,62160,0,1330,720,1,Rural,N
LP002187,Male,No,0,Graduate,No,25000,0,960,960,1,Semiurban,N
LP002188,Male,No,0,Graduate,No,51240,0,1240,0,0,Rural,N
LP002190,Male,Yes,1,Graduate,No,63250,0,1750,720,1,Semiurban,Y
LP002191,Male,Yes,0,Graduate,No,197300,52660,5700,720,1,Rural,N
LP002194,Female,No,0,Graduate,Yes,157590,0,550,720,1,Semiurban,Y
LP002197,Male,Yes,2,Graduate,No,51850,0,1550,720,1,Semiurban,Y
LP002201,Male,Yes,2,Graduate,Yes,93230,78730,3800,600,1,Rural,Y
LP002205,Male,No,1,Graduate,No,30620,19870,1110,360,0,Urban,N
LP002209,Female,No,0,Graduate,,27640,14590,1100,720,1,Urban,Y
LP002211,Male,Yes,0,Graduate,No,48170,9230,1200,360,1,Urban,Y
LP002219,Male,Yes,3+,Graduate,No,87500,49960,1300,720,1,Rural,Y
LP002223,Male,Yes,0,Graduate,No,43100,0,1300,720,,Semiurban,Y
LP002224,Male,No,0,Graduate,No,30690,0,710,960,1,Urban,N
LP002225,Male,Yes,2,Graduate,No,53910,0,1300,720,1,Urban,Y
LP002226,Male,Yes,0,Graduate,,33330,25000,1280,720,1,Semiurban,Y
LP002229,Male,No,0,Graduate,No,59410,42320,2960,720,1,Semiurban,Y
LP002231,Female,No,0,Graduate,No,60000,0,1560,720,1,Urban,Y
LP002234,Male,No,0,Graduate,Yes,71670,0,1280,720,1,Urban,Y
LP002236,Male,Yes,2,Graduate,No,45660,0,1000,720,1,Urban,N
LP002237,Male,No,1,Graduate,,36670,0,1130,360,1,Urban,Y
LP002239,Male,No,0,Not Graduate,No,23460,16000,1320,720,1,Semiurban,Y
LP002243,Male,Yes,0,Not Graduate,No,30100,31360,0,720,0,Urban,N
LP002244,Male,Yes,0,Graduate,No,23330,24170,1360,720,1,Urban,Y
LP002250,Male,Yes,0,Graduate,No,54880,0,1250,720,1,Rural,Y
LP002255,Male,No,3+,Graduate,No,91670,0,1850,720,1,Rural,Y
LP002262,Male,Yes,3+,Graduate,No,95040,0,2750,720,1,Rural,Y
LP002263,Male,Yes,0,Graduate,No,25830,21150,1200,720,,Urban,Y
LP002265,Male,Yes,2,Not Graduate,No,19930,16250,1130,360,1,Semiurban,Y
LP002266,Male,Yes,2,Graduate,No,31000,14000,1130,720,1,Urban,Y
LP002272,Male,Yes,2,Graduate,No,32760,4840,1350,720,,Semiurban,Y
LP002277,Female,No,0,Graduate,No,31800,0,710,720,0,Urban,N
LP002281,Male,Yes,0,Graduate,No,30330,14590,950,720,1,Urban,Y
LP002284,Male,No,0,Not Graduate,No,39020,16660,1090,720,1,Rural,Y
LP002287,Female,No,0,Graduate,No,15000,18000,1030,720,0,Semiurban,N
LP002288,Male,Yes,2,Not Graduate,No,28890,0,450,360,0,Urban,N
LP002296,Male,No,0,Not Graduate,No,27550,0,650,600,1,Rural,N
LP002297,Male,No,0,Graduate,No,25000,200000,1030,720,1,Semiurban,Y
LP002300,Female,No,0,Not Graduate,No,19630,0,530,720,1,Semiurban,Y
LP002301,Female,No,0,Graduate,Yes,74410,0,1940,720,1,Rural,N
LP002305,Female,No,0,Graduate,No,45470,0,1150,720,1,Semiurban,Y
LP002308,Male,Yes,0,Not Graduate,No,21670,24000,1150,720,1,Urban,Y
LP002314,Female,No,0,Not Graduate,No,22130,0,660,720,1,Rural,Y
LP002315,Male,Yes,1,Graduate,No,83000,0,1520,600,0,Semiurban,N
LP002317,Male,Yes,3+,Graduate,No,810000,0,3600,720,0,Rural,N
LP002318,Female,No,1,Not Graduate,Yes,38670,0,620,720,1,Semiurban,N
LP002319,Male,Yes,0,Graduate,,62560,0,1600,720,,Urban,Y
LP002328,Male,Yes,0,Not Graduate,No,60960,0,2180,720,0,Rural,N
LP002332,Male,Yes,0,Not Graduate,No,22530,20330,1100,720,1,Rural,Y
LP002335,Female,Yes,0,Not Graduate,No,21490,32370,1780,720,0,Semiurban,N
LP002337,Female,No,0,Graduate,No,29950,0,600,720,1,Urban,Y
LP002341,Female,No,1,Graduate,No,26000,0,1600,720,1,Urban,N
LP002342,Male,Yes,2,Graduate,Yes,16000,200000,2390,720,1,Urban,N
LP002345,Male,Yes,0,Graduate,No,10250,27730,1120,720,1,Rural,Y
LP002347,Male,Yes,0,Graduate,No,32460,14170,1380,720,1,Semiurban,Y
LP002348,Male,Yes,0,Graduate,No,58290,0,1380,720,1,Rural,Y
LP002357,Female,No,0,Not Graduate,No,27200,0,800,0,0,Urban,N
LP002361,Male,Yes,0,Graduate,No,18200,17190,1000,720,1,Urban,Y
LP002362,Male,Yes,1,Graduate,No,72500,16670,1100,0,0,Urban,N
LP002364,Male,Yes,0,Graduate,No,148800,0,960,720,1,Semiurban,Y
LP002366,Male,Yes,0,Graduate,No,26660,43000,1210,720,1,Rural,Y
LP002367,Female,No,1,Not Graduate,No,46060,0,810,720,1,Rural,N
LP002368,Male,Yes,2,Graduate,No,59350,0,1330,720,1,Semiurban,Y
LP002369,Male,Yes,0,Graduate,No,29200,161.200008,870,720,1,Rural,Y
LP002370,Male,No,0,Not Graduate,No,27170,0,600,360,1,Urban,Y
LP002377,Female,No,1,Graduate,Yes,86240,0,1500,720,1,Semiurban,Y
LP002379,Male,No,0,Graduate,No,65000,0,1050,720,0,Rural,N
LP002386,Male,No,0,Graduate,,128760,0,4050,720,1,Semiurban,Y
LP002387,Male,Yes,0,Graduate,No,24250,23400,1430,720,1,Semiurban,Y
LP002390,Male,No,0,Graduate,No,37500,0,1000,720,1,Urban,Y
LP002393,Female,,,Graduate,No,100470,0,0,480,1,Semiurban,Y
LP002398,Male,No,0,Graduate,No,19260,18510,500,720,1,Semiurban,Y
LP002401,Male,Yes,0,Graduate,No,22130,11250,0,720,1,Urban,Y
LP002403,Male,No,0,Graduate,Yes,104160,0,1870,720,0,Urban,N
LP002407,Female,Yes,0,Not Graduate,Yes,71420,0,1380,720,1,Rural,Y
LP002408,Male,No,0,Graduate,No,36600,50640,1870,720,1,Semiurban,Y
LP002409,Male,Yes,0,Graduate,No,79010,18330,1800,720,1,Rural,Y
LP002418,Male,No,3+,Not Graduate,No,47070,19930,1480,720,1,Semiurban,Y
LP002422,Male,No,1,Graduate,No,377190,0,1520,720,1,Semiurban,Y
LP002424,Male,Yes,0,Graduate,No,73330,83330,1750,600,,Rural,Y
LP002429,Male,Yes,1,Graduate,Yes,34660,12100,1300,720,1,Rural,Y
LP002434,Male,Yes,2,Not Graduate,No,46520,0,1100,720,1,Rural,Y
LP002435,Male,Yes,0,Graduate,,35390,13760,550,720,1,Rural,N
LP002443,Male,Yes,2,Graduate,No,33400,17100,1500,720,0,Rural,N
LP002444,Male,No,1,Not Graduate,Yes,27690,15420,1900,720,,Semiurban,N
LP002446,Male,Yes,2,Not Graduate,No,23090,12550,1250,720,0,Rural,N
LP002447,Male,Yes,2,Not Graduate,No,19580,14560,600,600,,Urban,Y
LP002448,Male,Yes,0,Graduate,No,39480,17330,1490,720,0,Rural,N
LP002449,Male,Yes,0,Graduate,No,24830,24660,900,360,0,Rural,Y
LP002453,Male,No,0,Graduate,Yes,70850,0,840,720,1,Semiurban,Y
LP002455,Male,Yes,2,Graduate,No,38590,0,960,720,1,Semiurban,Y
LP002459,Male,Yes,0,Graduate,No,43010,0,1180,720,1,Urban,Y
LP002467,Male,Yes,0,Graduate,No,37080,25690,1730,720,1,Urban,N
LP002472,Male,No,2,Graduate,No,43540,0,1360,720,1,Rural,Y
LP002473,Male,Yes,0,Graduate,No,83340,0,1600,720,1,Semiurban,N
LP002478,,Yes,0,Graduate,Yes,20830,40830,1600,720,,Semiurban,Y
LP002484,Male,Yes,3+,Graduate,No,77400,0,1280,360,1,Urban,Y
LP002487,Male,Yes,0,Graduate,No,30150,21880,1530,720,1,Rural,Y
LP002489,Female,No,1,Not Graduate,,51910,0,1320,720,1,Semiurban,Y
LP002493,Male,No,0,Graduate,No,41660,0,980,720,0,Semiurban,N
LP002494,Male,No,0,Graduate,No,60000,0,1400,720,1,Rural,Y
LP002500,Male,Yes,3+,Not Graduate,No,29470,16640,700,360,0,Urban,N
LP002501,,Yes,0,Graduate,No,166920,0,1100,720,1,Semiurban,Y
LP002502,Female,Yes,2,Not Graduate,,2100,29170,980,720,1,Semiurban,Y
LP002505,Male,Yes,0,Graduate,No,43330,24510,1100,720,1,Urban,N
LP002515,Male,Yes,1,Graduate,Yes,34500,20790,1620,720,1,Semiurban,Y
LP002517,Male,Yes,1,Not Graduate,No,26530,15000,1130,360,0,Rural,N
LP002519,Male,Yes,3+,Graduate,No,46910,0,1000,720,1,Semiurban,Y
LP002522,Female,No,0,Graduate,Yes,25000,0,930,720,,Urban,Y
LP002524,Male,No,2,Graduate,No,55320,46480,1620,720,1,Rural,Y
LP002527,Male,Yes,2,Graduate,Yes,165250,10140,1500,720,1,Rural,Y
LP002529,Male,Yes,2,Graduate,No,67000,17500,2300,600,1,Semiurban,Y
LP002530,,Yes,2,Graduate,No,28730,18720,1320,720,0,Semiurban,N
LP002531,Male,Yes,1,Graduate,Yes,166670,22500,860,720,1,Semiurban,Y
LP002533,Male,Yes,2,Graduate,No,29470,16030,0,720,1,Urban,N
LP002534,Female,No,0,Not Graduate,No,43500,0,1540,720,1,Rural,Y
LP002536,Male,Yes,3+,Not Graduate,No,30950,0,1130,720,1,Rural,Y
LP002537,Male,Yes,0,Graduate,No,20830,31500,1280,720,1,Semiurban,Y
LP002541,Male,Yes,0,Graduate,No,108330,0,2340,720,1,Semiurban,Y
LP002543,Male,Yes,2,Graduate,No,83330,0,2460,720,1,Semiurban,Y
LP002544,Male,Yes,1,Not Graduate,No,19580,24360,1310,720,1,Rural,Y
LP002545,Male,No,2,Graduate,No,35470,0,800,720,0,Rural,N
LP002547,Male,Yes,1,Graduate,No,183330,0,5000,720,1,Urban,N
LP002555,Male,Yes,2,Graduate,Yes,45830,20830,1600,720,1,Semiurban,Y
LP002556,Male,No,0,Graduate,No,24350,0,750,720,1,Urban,N
LP002560,Male,No,0,Not Graduate,No,26990,27850,960,720,,Semiurban,Y
LP002562,Male,Yes,1,Not Graduate,No,53330,11310,1860,720,,Urban,Y
LP002571,Male,No,0,Not Graduate,No,36910,0,1100,720,1,Rural,Y
LP002582,Female,No,0,Not Graduate,Yes,172630,0,2250,720,1,Semiurban,Y
LP002585,Male,Yes,0,Graduate,No,35970,21570,1190,720,0,Rural,N
LP002586,Female,Yes,1,Graduate,No,33260,9130,1050,168,1,Semiurban,Y
LP002587,Male,Yes,0,Not Graduate,No,26000,17000,1070,720,1,Rural,Y
LP002588,Male,Yes,0,Graduate,No,46250,28570,1110,24,,Urban,Y
LP002600,Male,Yes,1,Graduate,Yes,28950,0,950,720,1,Semiurban,Y
LP002602,Male,No,0,Graduate,No,62830,44160,2090,720,0,Rural,N
LP002603,Female,No,0,Graduate,No,6450,36830,1130,960,1,Rural,Y
LP002606,Female,No,0,Graduate,No,31590,0,1000,720,1,Semiurban,Y
LP002615,Male,Yes,2,Graduate,No,48650,56240,2080,720,1,Semiurban,Y
